Date Start,Date End,Service,Usage Type,Blended Cost,Unblended Cost,Usage Quantity,Unit
2023-09-12,2023-09-13,Amazon Simple Queue Service,EU-Requests-Tier1,0.00,,1.00,Requests
2023-09-12,2023-09-13,Amazon Simple Queue Service,EUC1-Requests-Tier1,0.00,,1.00,Requests
2023-09-12,2023-09-13,Amazon Simple Queue Service,EUN1-Requests-Tier1,0.00,,1.00,Requests
2023-09-12,2023-09-13,Amazon Simple Queue Service,EUW2-Requests-Tier1,0.00,,1.00,Requests
2023-09-12,2023-09-13,Amazon Simple Queue Service,Requests-RBP,0.00,,1.00,Requests
2023-09-12,2023-09-13,Amazon Simple Queue Service,USE2-Requests-Tier1,0.00,,1.00,Requests
2023-09-12,2023-09-13,Amazon Simple Queue Service,USW2-Requests-Tier1,0.00,,2.00,Requests
2023-09-12,2023-09-13,Amazon Simple Storage Service,Requests-Tier1,0.00,,154.00,Requests
2023-09-12,2023-09-13,Amazon Simple Storage Service,Requests-Tier2,0.00,,516.00,Requests
2023-09-12,2023-09-13,Amazon Simple Storage Service,TimedStorage-ByteHrs,0.00,,0.00,GB-Month
2023-09-12,2023-09-13,Amazon Simple Storage Service,USE1-APS1-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-12,2023-09-13,Amazon Simple Storage Service,USE1-APS2-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-12,2023-09-13,Amazon Simple Storage Service,USE1-CAN1-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-12,2023-09-13,Amazon Simple Storage Service,USE1-EU-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-12,2023-09-13,Amazon Simple Storage Service,USE1-EUC1-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-12,2023-09-13,Amazon Simple Storage Service,USE1-EUN1-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-12,2023-09-13,Amazon Simple Storage Service,USE1-EUW2-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-12,2023-09-13,Amazon Simple Storage Service,USE1-USE2-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-12,2023-09-13,Amazon Simple Storage Service,USE1-USW2-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-12,2023-09-13,Amazon Virtual Private Cloud,USE1-PublicIPv4:IdleAddress,0.00,,0.24,Hrs
2023-09-12,2023-09-13,Amazon Virtual Private Cloud,USE1-PublicIPv4:InUseAddress,0.00,,165.10,Hrs
2023-09-12,2023-09-13,AmazonCloudWatch,CW:AlarmMonitorUsage,0.01,,0.13,Alarms
2023-09-12,2023-09-13,AmazonCloudWatch,USE1-DataProcessing-Bytes,0.01,,0.02,GB
2023-09-12,2023-09-13,AmazonCloudWatch,USE1-TimedStorage-ByteHrs,0.01,,0.20,GB-Month
2023-09-12,2023-09-13,AmazonCloudWatch,USW2-DataProcessing-Bytes,0.00,,0.00,GB
2023-09-12,2023-09-13,AmazonCloudWatch,USW2-TimedStorage-ByteHrs,0.00,,0.00,GB-Month
2023-09-12,2023-09-13,CodeBuild,USE1-Build-Min:Linux:g1.small,0.14,,28.00,Minutes
2023-09-13,2023-09-14,AWS CloudTrail,APN1-FreeEventsRecorded,0.00,,29.00,Events
2023-09-13,2023-09-14,AWS CloudTrail,APN2-FreeEventsRecorded,0.00,,29.00,Events
2023-09-13,2023-09-14,AWS CloudTrail,APN3-FreeEventsRecorded,0.00,,29.00,Events
2023-09-13,2023-09-14,AWS CloudTrail,APS1-FreeEventsRecorded,0.00,,665.00,Events
2023-09-13,2023-09-14,AWS CloudTrail,APS2-FreeEventsRecorded,0.00,,660.00,Events
2023-09-13,2023-09-14,AWS CloudTrail,APS3-FreeEventsRecorded,0.00,,29.00,Events
2023-09-13,2023-09-14,AWS CloudTrail,CAN1-FreeEventsRecorded,0.00,,605.00,Events
2023-09-13,2023-09-14,AWS CloudTrail,EU-FreeEventsRecorded,0.00,,681.00,Events
2023-09-13,2023-09-14,AWS CloudTrail,EUC1-FreeEventsRecorded,0.00,,695.00,Events
2023-09-13,2023-09-14,AWS CloudTrail,EUN1-FreeEventsRecorded,0.00,,576.00,Events
2023-09-13,2023-09-14,AWS CloudTrail,EUW2-FreeEventsRecorded,0.00,,613.00,Events
2023-09-13,2023-09-14,AWS CloudTrail,EUW3-FreeEventsRecorded,0.00,,29.00,Events
2023-09-13,2023-09-14,AWS CloudTrail,SAE1-FreeEventsRecorded,0.00,,29.00,Events
2023-09-13,2023-09-14,AWS CloudTrail,USE1-FreeEventsRecorded,0.00,,33171.00,Events
2023-09-13,2023-09-14,AWS CloudTrail,USE2-FreeEventsRecorded,0.00,,632.00,Events
2023-09-13,2023-09-14,AWS CloudTrail,USW1-FreeEventsRecorded,0.00,,29.00,Events
2023-09-13,2023-09-14,AWS CloudTrail,USW2-FreeEventsRecorded,0.00,,1351.00,Events
2023-09-13,2023-09-14,AWS Config,APS1-ConfigurationItemRecorded,0.23,,76.00,APS1-ConfigurationItemRecorded
2023-09-13,2023-09-14,AWS Config,APS2-ConfigurationItemRecorded,0.23,,76.00,APS2-ConfigurationItemRecorded
2023-09-13,2023-09-14,AWS Config,CAN1-ConfigurationItemRecorded,0.23,,76.00,CAN1-ConfigurationItemRecorded
2023-09-13,2023-09-14,AWS Config,ConfigurationItemRecorded,3.82,,1273.00,ConfigurationItemRecorded
2023-09-13,2023-09-14,AWS Config,EU-ConfigurationItemRecorded,0.23,,76.00,EU-ConfigurationItemRecorded
2023-09-13,2023-09-14,AWS Config,EUC1-ConfigurationItemRecorded,0.23,,76.00,EUC1-ConfigurationItemRecorded
2023-09-13,2023-09-14,AWS Config,EUN1-ConfigurationItemRecorded,0.23,,76.00,EU-ConfigurationItemRecorded
2023-09-13,2023-09-14,AWS Config,EUW2-ConfigurationItemRecorded,0.23,,76.00,EUW2-ConfigurationItemRecorded
2023-09-13,2023-09-14,AWS Config,USE1-ConfigRuleEvaluations,0.08,,82.00,ConfigRuleEvaluations
2023-09-13,2023-09-14,AWS Config,USE2-ConfigurationItemRecorded,0.23,,76.00,USE2-ConfigurationItemRecorded
2023-09-13,2023-09-14,AWS Config,USW2-ConfigurationItemRecorded,0.23,,76.00,USW2-ConfigurationItemRecorded
2023-09-13,2023-09-14,AWS Key Management Service,ap-southeast-1-KMS-Requests,0.00,,3.00,Requests
2023-09-13,2023-09-14,AWS Key Management Service,ap-southeast-2-KMS-Requests,0.00,,3.00,Requests
2023-09-13,2023-09-14,AWS Key Management Service,ca-central-1-KMS-Requests,0.00,,3.00,Requests
2023-09-13,2023-09-14,AWS Key Management Service,eu-central-1-KMS-Requests,0.00,,23.00,Requests
2023-09-13,2023-09-14,AWS Key Management Service,eu-north-1-KMS-Requests,0.00,,3.00,Requests
2023-09-13,2023-09-14,AWS Key Management Service,eu-west-1-KMS-Requests,0.00,,3.00,Requests
2023-09-13,2023-09-14,AWS Key Management Service,eu-west-2-KMS-Requests,0.00,,3.00,Requests
2023-09-13,2023-09-14,AWS Key Management Service,us-east-1-KMS-Requests,0.00,,92.00,Requests
2023-09-13,2023-09-14,AWS Key Management Service,us-east-2-KMS-Requests,0.00,,3.00,Requests
2023-09-13,2023-09-14,AWS Key Management Service,us-west-2-KMS-Requests,0.00,,4.00,Requests
2023-09-13,2023-09-14,AWS Lambda,Lambda-GB-Second,0.00,,79.76,Second
2023-09-13,2023-09-14,AWS Lambda,Request,0.00,,1007.00,Requests
2023-09-13,2023-09-14,AWS Lambda,USW2-Lambda-GB-Second,0.00,,39.46,Second
2023-09-13,2023-09-14,AWS Lambda,USW2-Request,0.00,,120.00,Requests
2023-09-13,2023-09-14,AWS Secrets Manager,USE1-AWSSecretsManagerAPIRequest,0.00,,4.00,API Requests
2023-09-13,2023-09-14,AWS Security Hub,USE1-OtherProduct:PaidFindingsIngestion,0.00,,122.00,Finding Ingestion Events
2023-09-13,2023-09-14,AWS Security Hub,USE1-PaidComplianceCheck,0.50,,904.00,Security Checks
2023-09-13,2023-09-14,AWS Security Hub,USE1-SecurityHubProduct:FreeFindingsIngestion,0.00,,1898.00,Finding Ingestion Events
2023-09-13,2023-09-14,Amazon EC2 Container Registry (ECR),TimedStorage-ByteHrs,0.00,,0.00,GB-Month
2023-09-13,2023-09-14,EC2 - Other,DataTransfer-Regional-Bytes,0.00,,0.38,GB
2023-09-13,2023-09-14,EC2 - Other,EBS:VolumeUsage.gp3,0.02,,0.26,GB-Month
2023-09-13,2023-09-14,EC2 - Other,NatGateway-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,EC2 - Other,NatGateway-Hours,1.26,,28.00,Hrs
2023-09-13,2023-09-14,EC2 - Other,USE1-APS1-AWS-In-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,EC2 - Other,USE1-CAN1-AWS-In-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,EC2 - Other,USE1-EUC1-AWS-In-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,EC2 - Other,USE1-EUW2-AWS-In-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,EC2 - Other,USE1-MEC1-AWS-In-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,EC2 - Other,USE1-USE2-AWS-In-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,EC2 - Other,USE1-USW2-AWS-In-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,Amazon Elastic Compute Cloud - Compute,BoxUsage:t3.small,0.48,,23.23,Hrs
2023-09-13,2023-09-14,Amazon Elastic Compute Cloud - Compute,DataTransfer-In-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,Amazon Elastic Compute Cloud - Compute,DataTransfer-Out-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,Amazon Elastic Container Service,DataTransfer-Regional-Bytes,0.00,,0.01,GB
2023-09-13,2023-09-14,Amazon Elastic Container Service,USE1-Fargate-GB-Hours,1.25,,281.00,Hrs
2023-09-13,2023-09-14,Amazon Elastic Container Service,USE1-Fargate-vCPU-Hours:perCPU,2.84,,70.25,Hrs
2023-09-13,2023-09-14,Amazon Elastic Load Balancing,DataTransfer-Regional-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,Amazon Elastic Load Balancing,LCUUsage,0.00,,0.00,LCU-Hrs
2023-09-13,2023-09-14,Amazon Elastic Load Balancing,LoadBalancerUsage,0.63,,28.00,Hrs
2023-09-13,2023-09-14,Amazon GuardDuty,USE1-PaidEventsAnalyzed,0.09,,22303.00,Events
2023-09-13,2023-09-14,Amazon GuardDuty,USE1-PaidEventsAnalyzed-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,Amazon GuardDuty,USE1-PaidS3DataEventsAnalyzed,0.00,,142.00,Events
2023-09-13,2023-09-14,Amazon Macie,USE1-PaidDataInventoryEvaluation,0.01,,2.00,Bucket-days
2023-09-13,2023-09-14,Amazon Simple Notification Service,APS1-Requests-Tier1,0.00,,3.00,Requests
2023-09-13,2023-09-14,Amazon Simple Notification Service,APS2-Requests-Tier1,0.00,,3.00,Requests
2023-09-13,2023-09-14,Amazon Simple Notification Service,CAN1-Requests-Tier1,0.00,,3.00,Requests
2023-09-13,2023-09-14,Amazon Simple Notification Service,DataTransfer-In-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,Amazon Simple Notification Service,DataTransfer-Out-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,Amazon Simple Notification Service,DeliveryAttempts-LAMBDA,0.00,,842.00,Notifications
2023-09-13,2023-09-14,Amazon Simple Notification Service,DeliveryAttempts-SMTP,0.00,,9.00,Notifications
2023-09-13,2023-09-14,Amazon Simple Notification Service,EU-Requests-Tier1,0.00,,3.00,Requests
2023-09-13,2023-09-14,Amazon Simple Notification Service,EUC1-Requests-Tier1,0.00,,3.00,Requests
2023-09-13,2023-09-14,Amazon Simple Notification Service,EUN1-Requests-Tier1,0.00,,3.00,Requests
2023-09-13,2023-09-14,Amazon Simple Notification Service,EUW2-Requests-Tier1,0.00,,3.00,Requests
2023-09-13,2023-09-14,Amazon Simple Notification Service,Requests-Tier1,0.00,,871.00,Requests
2023-09-13,2023-09-14,Amazon Simple Notification Service,USE2-Requests-Tier1,0.00,,3.00,Requests
2023-09-13,2023-09-14,Amazon Simple Notification Service,USW2-Requests-Tier1,0.00,,5.00,Requests
2023-09-13,2023-09-14,Amazon Simple Queue Service,APS1-Requests-Tier1,0.00,,1.00,Requests
2023-09-13,2023-09-14,Amazon Simple Queue Service,APS2-Requests-Tier1,0.00,,1.00,Requests
2023-09-13,2023-09-14,Amazon Simple Queue Service,CAN1-Requests-Tier1,0.00,,1.00,Requests
2023-09-13,2023-09-14,Amazon Simple Queue Service,EU-Requests-Tier1,0.00,,1.00,Requests
2023-09-13,2023-09-14,Amazon Simple Queue Service,EUC1-Requests-Tier1,0.00,,1.00,Requests
2023-09-13,2023-09-14,Amazon Simple Queue Service,EUN1-Requests-Tier1,0.00,,1.00,Requests
2023-09-13,2023-09-14,Amazon Simple Queue Service,EUW2-Requests-Tier1,0.00,,1.00,Requests
2023-09-13,2023-09-14,Amazon Simple Queue Service,Requests-RBP,0.00,,2.00,Requests
2023-09-13,2023-09-14,Amazon Simple Queue Service,USE2-Requests-Tier1,0.00,,1.00,Requests
2023-09-13,2023-09-14,Amazon Simple Queue Service,USW2-Requests-Tier1,0.00,,2.00,Requests
2023-09-13,2023-09-14,Amazon Simple Storage Service,Requests-Tier1,0.00,,195.00,Requests
2023-09-13,2023-09-14,Amazon Simple Storage Service,Requests-Tier2,0.00,,736.00,Requests
2023-09-13,2023-09-14,Amazon Simple Storage Service,TimedStorage-ByteHrs,0.00,,0.00,GB-Month
2023-09-13,2023-09-14,Amazon Simple Storage Service,USE1-APS1-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,Amazon Simple Storage Service,USE1-APS2-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,Amazon Simple Storage Service,USE1-CAN1-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,Amazon Simple Storage Service,USE1-EU-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,Amazon Simple Storage Service,USE1-EUC1-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,Amazon Simple Storage Service,USE1-EUN1-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,Amazon Simple Storage Service,USE1-EUW2-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,Amazon Simple Storage Service,USE1-USE2-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,Amazon Simple Storage Service,USE1-USW2-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,Amazon Virtual Private Cloud,USE1-PublicIPv4:IdleAddress,0.00,,0.31,Hrs
2023-09-13,2023-09-14,Amazon Virtual Private Cloud,USE1-PublicIPv4:InUseAddress,0.00,,163.66,Hrs
2023-09-13,2023-09-14,AmazonCloudWatch,CW:AlarmMonitorUsage,0.01,,0.13,Alarms
2023-09-13,2023-09-14,AmazonCloudWatch,CW:Requests,0.00,,1.00,Requests
2023-09-13,2023-09-14,AmazonCloudWatch,USE1-DataProcessing-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,AmazonCloudWatch,USE1-TimedStorage-ByteHrs,0.01,,0.20,GB-Month
2023-09-13,2023-09-14,AmazonCloudWatch,USW2-CW:Requests,0.00,,1.00,Requests
2023-09-13,2023-09-14,AmazonCloudWatch,USW2-DataProcessing-Bytes,0.00,,0.00,GB
2023-09-13,2023-09-14,AmazonCloudWatch,USW2-TimedStorage-ByteHrs,0.00,,0.00,GB-Month
2023-09-13,2023-09-14,CloudWatch Events,USE1-Event-64K-Chunks,0.00,,313.00,64K-Chunks
2023-09-13,2023-09-14,CodeBuild,USE1-Build-Min:Linux:g1.small,0.06,,12.00,Minutes
2023-09-14,2023-09-15,AWS CloudTrail,APN1-FreeEventsRecorded,0.00,,41.00,Events
2023-09-14,2023-09-15,AWS CloudTrail,APN2-FreeEventsRecorded,0.00,,41.00,Events
2023-09-14,2023-09-15,AWS CloudTrail,APN3-FreeEventsRecorded,0.00,,41.00,Events
2023-09-14,2023-09-15,AWS CloudTrail,APS1-FreeEventsRecorded,0.00,,610.00,Events
2023-09-14,2023-09-15,AWS CloudTrail,APS2-FreeEventsRecorded,0.00,,630.00,Events
2023-09-14,2023-09-15,AWS CloudTrail,APS3-FreeEventsRecorded,0.00,,41.00,Events
2023-09-14,2023-09-15,AWS CloudTrail,CAN1-FreeEventsRecorded,0.00,,568.00,Events
2023-09-14,2023-09-15,AWS CloudTrail,EU-FreeEventsRecorded,0.00,,685.00,Events
2023-09-14,2023-09-15,AWS CloudTrail,EUC1-FreeEventsRecorded,0.00,,647.00,Events
2023-09-14,2023-09-15,AWS CloudTrail,EUN1-FreeEventsRecorded,0.00,,531.00,Events
2023-09-14,2023-09-15,AWS CloudTrail,EUW2-FreeEventsRecorded,0.00,,556.00,Events
2023-09-14,2023-09-15,AWS CloudTrail,EUW3-FreeEventsRecorded,0.00,,41.00,Events
2023-09-14,2023-09-15,AWS CloudTrail,SAE1-FreeEventsRecorded,0.00,,41.00,Events
2023-09-14,2023-09-15,AWS CloudTrail,USE1-FreeEventsRecorded,0.00,,16051.00,Events
2023-09-14,2023-09-15,AWS CloudTrail,USE2-FreeEventsRecorded,0.00,,597.00,Events
2023-09-14,2023-09-15,AWS CloudTrail,USW1-FreeEventsRecorded,0.00,,41.00,Events
2023-09-14,2023-09-15,AWS CloudTrail,USW2-FreeEventsRecorded,0.00,,1294.00,Events
2023-09-14,2023-09-15,AWS Config,APS1-ConfigurationItemRecorded,0.01,,3.00,APS1-ConfigurationItemRecorded
2023-09-14,2023-09-15,AWS Config,APS2-ConfigurationItemRecorded,0.01,,3.00,APS2-ConfigurationItemRecorded
2023-09-14,2023-09-15,AWS Config,CAN1-ConfigurationItemRecorded,0.01,,3.00,CAN1-ConfigurationItemRecorded
2023-09-14,2023-09-15,AWS Config,ConfigurationItemRecorded,1.34,,448.00,ConfigurationItemRecorded
2023-09-14,2023-09-15,AWS Config,EU-ConfigurationItemRecorded,0.01,,3.00,EU-ConfigurationItemRecorded
2023-09-14,2023-09-15,AWS Config,EUC1-ConfigurationItemRecorded,0.01,,3.00,EUC1-ConfigurationItemRecorded
2023-09-14,2023-09-15,AWS Config,EUN1-ConfigurationItemRecorded,0.01,,3.00,EU-ConfigurationItemRecorded
2023-09-14,2023-09-15,AWS Config,EUW2-ConfigurationItemRecorded,0.01,,3.00,EUW2-ConfigurationItemRecorded
2023-09-14,2023-09-15,AWS Config,USE1-ConfigRuleEvaluations,0.12,,116.00,ConfigRuleEvaluations
2023-09-14,2023-09-15,AWS Config,USE2-ConfigurationItemRecorded,0.01,,3.00,USE2-ConfigurationItemRecorded
2023-09-14,2023-09-15,AWS Config,USW2-ConfigurationItemRecorded,0.01,,3.00,USW2-ConfigurationItemRecorded
2023-09-14,2023-09-15,AWS Key Management Service,ap-southeast-1-KMS-Requests,0.00,,3.00,Requests
2023-09-14,2023-09-15,AWS Key Management Service,ap-southeast-2-KMS-Requests,0.00,,3.00,Requests
2023-09-14,2023-09-15,AWS Key Management Service,ca-central-1-KMS-Requests,0.00,,3.00,Requests
2023-09-14,2023-09-15,AWS Key Management Service,eu-central-1-KMS-Requests,0.00,,23.00,Requests
2023-09-14,2023-09-15,AWS Key Management Service,eu-north-1-KMS-Requests,0.00,,3.00,Requests
2023-09-14,2023-09-15,AWS Key Management Service,eu-west-1-KMS-Requests,0.00,,3.00,Requests
2023-09-14,2023-09-15,AWS Key Management Service,eu-west-2-KMS-Requests,0.00,,3.00,Requests
2023-09-14,2023-09-15,AWS Key Management Service,us-east-1-KMS-Requests,0.00,,96.00,Requests
2023-09-14,2023-09-15,AWS Key Management Service,us-east-2-KMS-Requests,0.00,,3.00,Requests
2023-09-14,2023-09-15,AWS Key Management Service,us-west-2-KMS-Requests,0.00,,5.00,Requests
2023-09-14,2023-09-15,AWS Lambda,Lambda-GB-Second,0.00,,59.10,Second
2023-09-14,2023-09-15,AWS Lambda,Request,0.00,,466.00,Requests
2023-09-14,2023-09-15,AWS Lambda,USW2-Lambda-GB-Second,0.00,,39.49,Second
2023-09-14,2023-09-15,AWS Lambda,USW2-Request,0.00,,120.00,Requests
2023-09-14,2023-09-15,AWS Secrets Manager,USE1-AWSSecretsManager-Secrets,0.00,,0.00,Secrets
2023-09-14,2023-09-15,AWS Secrets Manager,USE1-AWSSecretsManagerAPIRequest,0.00,,7.00,API Requests
2023-09-14,2023-09-15,AWS Security Hub,USE1-OtherProduct:PaidFindingsIngestion,0.00,,59.00,Finding Ingestion Events
2023-09-14,2023-09-15,AWS Security Hub,USE1-PaidComplianceCheck,0.26,,477.00,Security Checks
2023-09-14,2023-09-15,AWS Security Hub,USE1-SecurityHubProduct:FreeFindingsIngestion,0.00,,1308.00,Finding Ingestion Events
2023-09-14,2023-09-15,Amazon EC2 Container Registry (ECR),TimedStorage-ByteHrs,0.00,,0.00,GB-Month
2023-09-14,2023-09-15,EC2 - Other,DataTransfer-Regional-Bytes,0.00,,0.00,GB
2023-09-14,2023-09-15,EC2 - Other,EBS:VolumeUsage.gp3,0.02,,0.28,GB-Month
2023-09-14,2023-09-15,EC2 - Other,ElasticIP:IdleAddress,0.01,,1.80,Hrs
2023-09-14,2023-09-15,EC2 - Other,NatGateway-Bytes,0.00,,0.00,GB
2023-09-14,2023-09-15,EC2 - Other,NatGateway-Hours,1.13,,25.00,Hrs
2023-09-14,2023-09-15,EC2 - Other,USE1-APN1-AWS-In-Bytes,0.00,,0.00,GB
2023-09-14,2023-09-15,EC2 - Other,USE1-APS1-AWS-In-Bytes,0.00,,0.00,GB
2023-09-14,2023-09-15,EC2 - Other,USE1-EUC1-AWS-In-Bytes,0.00,,0.00,GB
2023-09-14,2023-09-15,EC2 - Other,USE1-EUW2-AWS-In-Bytes,0.00,,0.00,GB
2023-09-14,2023-09-15,EC2 - Other,USE1-MEC1-AWS-In-Bytes,0.00,,0.00,GB
2023-09-14,2023-09-15,EC2 - Other,USE1-USW2-AWS-In-Bytes,0.00,,0.00,GB
2023-09-14,2023-09-15,Amazon Elastic Compute Cloud - Compute,BoxUsage:t2.medium,0.01,,0.25,Hrs
2023-09-14,2023-09-15,Amazon Elastic Compute Cloud - Compute,BoxUsage:t3.small,0.51,,24.64,Hrs
2023-09-14,2023-09-15,Amazon Elastic Compute Cloud - Compute,DataTransfer-In-Bytes,0.00,,0.04,GB
2023-09-14,2023-09-15,Amazon Elastic Compute Cloud - Compute,DataTransfer-Out-Bytes,0.00,,0.00,GB
2023-09-14,2023-09-15,Amazon Elastic Container Service,DataTransfer-Regional-Bytes,0.00,,0.00,GB
2023-09-14,2023-09-15,Amazon Elastic Container Service,USE1-Fargate-GB-Hours,1.29,,289.37,Hrs
2023-09-14,2023-09-15,Amazon Elastic Container Service,USE1-Fargate-vCPU-Hours:perCPU,2.93,,72.34,Hrs
2023-09-14,2023-09-15,Amazon Elastic Load Balancing,DataTransfer-Regional-Bytes,0.00,,0.00,GB
2023-09-14,2023-09-15,Amazon Elastic Load Balancing,LCUUsage,0.00,,0.00,LCU-Hrs
2023-09-14,2023-09-15,Amazon Elastic Load Balancing,LoadBalancerUsage,0.54,,24.00,Hrs
2023-09-14,2023-09-15,Amazon GuardDuty,USE1-PaidEventsAnalyzed,0.05,,11634.00,Events
2023-09-14,2023-09-15,Amazon GuardDuty,USE1-PaidEventsAnalyzed-Bytes,0.00,,0.00,GB
2023-09-14,2023-09-15,Amazon GuardDuty,USE1-PaidS3DataEventsAnalyzed,0.00,,53.00,Events
2023-09-14,2023-09-15,Amazon Macie,USE1-PaidDataInventoryEvaluation,0.02,,6.00,Bucket-days
2023-09-14,2023-09-15,Amazon Relational Database Service,Aurora:StorageIOUsage,0.02,,121008.00,IOs
2023-09-14,2023-09-15,Amazon Relational Database Service,Aurora:StorageUsage,0.00,,0.00,GB-Month
2023-09-14,2023-09-15,Amazon Relational Database Service,InstanceUsage:db.r5.2xl,1.46,,1.26,Hrs
2023-09-14,2023-09-15,Amazon Relational Database Service,InstanceUsage:db.r5.large,1.32,,4.55,Hrs
2023-09-14,2023-09-15,Amazon Relational Database Service,InstanceUsage:db.r5.xl,0.64,,1.10,Hrs
2023-09-14,2023-09-15,Amazon Simple Notification Service,APS1-Requests-Tier1,0.00,,3.00,Requests
2023-09-14,2023-09-15,Amazon Simple Notification Service,APS2-Requests-Tier1,0.00,,3.00,Requests
2023-09-14,2023-09-15,Amazon Simple Notification Service,CAN1-Requests-Tier1,0.00,,3.00,Requests
2023-09-14,2023-09-15,Amazon Simple Notification Service,DataTransfer-In-Bytes,0.00,,0.00,GB
2023-09-14,2023-09-15,Amazon Simple Notification Service,DataTransfer-Out-Bytes,0.00,,0.00,GB
2023-09-14,2023-09-15,Amazon Simple Notification Service,DeliveryAttempts-LAMBDA,0.00,,317.00,Notifications
2023-09-14,2023-09-15,Amazon Simple Notification Service,DeliveryAttempts-SMTP,0.00,,5.00,Notifications
2023-09-14,2023-09-15,Amazon Simple Notification Service,EU-Requests-Tier1,0.00,,3.00,Requests
2023-09-14,2023-09-15,Amazon Simple Notification Service,EUC1-Requests-Tier1,0.00,,3.00,Requests
2023-09-14,2023-09-15,Amazon Simple Notification Service,EUN1-Requests-Tier1,0.00,,3.00,Requests
2023-09-14,2023-09-15,Amazon Simple Notification Service,EUW2-Requests-Tier1,0.00,,3.00,Requests
2023-09-14,2023-09-15,Amazon Simple Notification Service,Requests-Tier1,0.00,,351.00,Requests
2023-09-14,2023-09-15,Amazon Simple Notification Service,USE2-Requests-Tier1,0.00,,3.00,Requests
2023-09-14,2023-09-15,Amazon Simple Notification Service,USW2-Requests-Tier1,0.00,,5.00,Requests
2023-09-14,2023-09-15,Amazon Simple Queue Service,APS1-Requests-Tier1,0.00,,1.00,Requests
2023-09-14,2023-09-15,Amazon Simple Queue Service,APS2-Requests-Tier1,0.00,,1.00,Requests
2023-09-14,2023-09-15,Amazon Simple Queue Service,CAN1-Requests-Tier1,0.00,,1.00,Requests
2023-09-14,2023-09-15,Amazon Simple Queue Service,EU-Requests-Tier1,0.00,,1.00,Requests
2023-09-14,2023-09-15,Amazon Simple Queue Service,EUC1-Requests-Tier1,0.00,,1.00,Requests
2023-09-14,2023-09-15,Amazon Simple Queue Service,EUN1-Requests-Tier1,0.00,,1.00,Requests
2023-09-14,2023-09-15,Amazon Simple Queue Service,EUW2-Requests-Tier1,0.00,,1.00,Requests
2023-09-14,2023-09-15,Amazon Simple Queue Service,Requests-RBP,0.00,,3.00,Requests
2023-09-14,2023-09-15,Amazon Simple Queue Service,USE2-Requests-Tier1,0.00,,1.00,Requests
2023-09-14,2023-09-15,Amazon Simple Queue Service,USW2-Requests-Tier1,0.00,,2.00,Requests
2023-09-14,2023-09-15,Amazon Simple Storage Service,Requests-Tier1,0.00,,75.00,Requests
2023-09-14,2023-09-15,Amazon Simple Storage Service,Requests-Tier2,0.00,,478.00,Requests
2023-09-14,2023-09-15,Amazon Simple Storage Service,TimedStorage-ByteHrs,0.00,,0.01,GB-Month
2023-09-14,2023-09-15,Amazon Simple Storage Service,USE1-APS1-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-14,2023-09-15,Amazon Simple Storage Service,USE1-APS2-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-14,2023-09-15,Amazon Simple Storage Service,USE1-CAN1-AWS-Out-Bytes,0.00,,0.00,GB
2023-09-14,2023-09-15,Amazon Simple Storage Service,USE1-EU-AWS-Out-Bytes,0.00,,0.00,GB
